,Pair ID,"Clean Q, Logit Diff","Clean Q, Logit clean","Clean Q, Logprob clean","Clean Q, Logit corrupted","Clean Q, Logprob corrupted","Corrupted Q, Logit Diff","Corrupted Q, Logit clean","Corrupted Q, Logprob clean","Corrupted Q, Logit corrupted","Corrupted Q, Logprob corrupted"
0,0,5.736499786376953,23.90667724609375,-0.086469367146492,18.170177459716797,-5.82296895980835,-3.9443511962890625,16.95029067993164,-4.61746072769165,20.894641876220703,-0.6731094717979431
1,1,3.1422042846679688,23.11574935913086,-0.11663733422756195,19.97354507446289,-3.2588415145874023,-4.014575958251953,18.675189971923828,-4.231541156768799,22.68976593017578,-0.21696539223194122
2,2,7.479288101196289,23.396156311035156,-0.08409157395362854,15.916868209838867,-7.563379764556885,-6.663556098937988,14.797141075134277,-7.1830339431762695,21.460697174072266,-0.5194780826568604
3,3,4.45372200012207,23.178956985473633,-0.1164017990231514,18.725234985351562,-4.570123672485352,-1.4471912384033203,19.89151954650879,-1.964624047279358,21.33871078491211,-0.5174328088760376
4,4,1.7132492065429688,25.882923126220703,-0.18856078386306763,24.169673919677734,-1.9018099308013916,-2.4699440002441406,17.673255920410156,-3.2805256843566895,20.143199920654297,-0.8105815649032593
5,5,2.8478870391845703,21.2899169921875,-0.3313153088092804,18.44202995300293,-3.1792023181915283,-0.6576614379882812,18.60910415649414,-1.7175514698028564,19.266765594482422,-1.0598900318145752
6,6,8.383512496948242,24.43230438232422,-0.047857582569122314,16.048791885375977,-8.43136978149414,-5.957036972045898,16.35416603088379,-6.166925430297852,22.311203002929688,-0.20988862216472626
7,7,4.243030548095703,22.381561279296875,-0.251730352640152,18.138530731201172,-4.494760990142822,-3.280567169189453,16.07378387451172,-4.561030387878418,19.354351043701172,-1.280463457107544
8,8,3.656309127807617,23.223655700683594,-0.11904003471136093,19.567346572875977,-3.7753491401672363,-5.326708793640137,15.43093204498291,-5.893091201782227,20.757640838623047,-0.5663825273513794
9,9,6.634376525878906,23.29078483581543,-0.07786975055932999,16.656408309936523,-6.712246417999268,-0.69622802734375,19.826461791992188,-1.691912055015564,20.522689819335938,-0.995684027671814
10,10,5.176393508911133,23.859840393066406,-0.08716416358947754,18.683446884155273,-5.263557434082031,-4.214527130126953,17.151321411132812,-4.736578464508057,21.365848541259766,-0.5220515131950378
11,11,6.331581115722656,23.167081832885742,-0.07279188930988312,16.835500717163086,-6.4043731689453125,-2.848001480102539,18.158355712890625,-3.489187240600586,21.006357192993164,-0.6411858201026917
12,12,1.2088508605957031,22.125518798828125,-0.41131797432899475,20.916667938232422,-1.6201688051223755,-6.537569046020508,15.094219207763672,-6.993481636047363,21.63178825378418,-0.45591264963150024
13,13,6.075592041015625,22.678621292114258,-0.13814164698123932,16.603029251098633,-6.213733673095703,-4.004552841186523,17.141414642333984,-4.764620780944824,21.145967483520508,-0.7600677609443665
14,14,4.230356216430664,23.40475082397461,-0.09438351541757584,19.174394607543945,-4.324739933013916,-3.282533645629883,17.542945861816406,-3.820239543914795,20.82547950744629,-0.5377059578895569
15,15,2.6980113983154297,21.281169891357422,-0.2668718099594116,18.583158493041992,-2.964883327484131,-2.166534423828125,17.378681182861328,-3.0632901191711426,19.545215606689453,-0.8967556953430176
16,16,8.181560516357422,23.81946563720703,-0.07728300243616104,15.63790512084961,-8.258843421936035,-5.537178993225098,15.515509605407715,-6.0137128829956055,21.052688598632812,-0.4765336513519287
17,17,3.8509082794189453,22.439838409423828,-0.12497126311063766,18.588930130004883,-3.975879430770874,-4.063098907470703,17.424598693847656,-4.49461555480957,21.48769760131836,-0.4315166175365448
18,18,8.051424026489258,24.404869079589844,-0.05360376462340355,16.353445053100586,-8.10502815246582,-4.782554626464844,15.9327392578125,-5.419669151306152,20.715293884277344,-0.6371145844459534
19,19,4.5765228271484375,22.623676300048828,-0.09944632649421692,18.04715347290039,-4.675969123840332,-0.49507904052734375,20.368040084838867,-1.4338858127593994,20.86311912536621,-0.9388067722320557
20,20,6.68455696105957,23.69510841369629,-0.05251838639378548,17.01055145263672,-6.737075328826904,-2.4320602416992188,18.36298179626465,-3.0296144485473633,20.795042037963867,-0.5975542068481445
21,21,4.464748382568359,22.54041290283203,-0.10453785955905914,18.075664520263672,-4.569286346435547,-1.52288818359375,19.895606994628906,-2.080697774887085,21.418495178222656,-0.5578096508979797
